timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
71,-23.09400000000005,197.30103973755664,174.20703973755658,-220.3950397375567
72,-43.12700000000041,200.92955906443433,157.80255906443392,-244.05655906443474
73,-49.013200000000325,210.06707190515374,161.05387190515341,-259.08027190515406
74,-70.53610000000026,216.5116894458387,145.97558944583844,-287.04778944583893
75,-89.66550000000007,225.81282593444965,136.14732593444958,-315.4783259344497
76,-102.32139999999981,235.5442708453296,133.2228708453298,-337.8656708453294
77,-118.91730000000007,254.53711665155674,135.61981665155668,-373.4544166515568
78,-133.4416000000001,268.7944134888763,135.35281348887617,-402.2360134888764
79,-153.6239999999998,289.29678481798857,135.67278481798877,-442.92078481798836
80,-169.20299999999952,313.722236614912,144.51923661491247,-482.9252366149115
81,-181.875,344.4251978862316,162.55019788623162,-526.3001978862317
82,-193.91599999999926,382.99592756108933,189.07992756109007,-576.9119275610885
83,-207.01310000000012,424.9001437461771,217.88704374617697,-631.9132437461772
84,-215.22000000000116,488.5285933860974,273.3085933860962,-703.7485933860985
85,-211.76599999999962,581.7691561806013,370.00315618060165,-793.5351561806009
86,-215.4369999999999,688.6744569508807,473.23745695088076,-904.1114569508806
87,-205.78999999999905,836.9954356527041,631.2054356527051,-1042.7854356527032
88,-183.39300000000003,1017.7294389265572,834.3364389265572,-1201.1224389265572
89,-203.7440000000006,1242.1072736797437,1038.363273679743,-1445.8512736797443
90,-262.03700000000026,1532.8683878538227,1270.8313878538224,-1794.905387853823
91,-293.75,1876.9557135478103,1583.2057135478103,-2170.7057135478103
92,-184.04800000000068,2254.700146852011,2070.6521468520104,-2438.748146852012
93,171.6160000000018,2647.4778616387503,2819.093861638752,-2475.8618616387485
94,698.7570000000014,3152.235307603193,3850.9923076031946,-2453.4783076031918
95,1092.6229999999996,3836.0602476627255,4928.683247662725,-2743.437247662726
96,1397.2929999999978,4905.714436791164,6303.007436791162,-3508.4214367911663
97,1572.5380000000005,6737.740177816294,8310.278177816293,-5165.202177816293
98,1985.5899999999965,10296.777866895367,12282.367866895363,-8311.18786689537
